2024-04-01 18:42:28,890 - Episode: 225, Total Reward: 0.0, Epsilon: 0.3237, Average Loss: 0.1753
2024-04-01 18:42:38,833 - Episode: 226, Total Reward: 2.0, Epsilon: 0.3221, Average Loss: 0.0025
2024-04-01 18:42:58,178 - Episode: 227, Total Reward: 4.0, Epsilon: 0.3205, Average Loss: 0.9682
2024-04-01 18:43:30,320 - Episode: 228, Total Reward: 0.0, Epsilon: 0.3189, Average Loss: 0.7155
2024-04-01 18:43:51,028 - Episode: 229, Total Reward: 0.0, Epsilon: 0.3173, Average Loss: 0.1345
2024-04-01 18:44:02,660 - Episode: 230, Total Reward: 0.0, Epsilon: 0.3157, Average Loss: 0.0024
2024-04-01 18:44:05,089 - Episode: 231, Total Reward: 12.0, Epsilon: 0.3141, Average Loss: 0.0097
2024-04-01 18:44:32,204 - Episode: 232, Total Reward: 0.0, Epsilon: 0.3126, Average Loss: 0.0000
2024-04-01 18:44:56,281 - Episode: 233, Total Reward: 0.0, Epsilon: 0.3110, Average Loss: 0.0369
2024-04-01 18:44:58,873 - Episode: 234, Total Reward: 12.0, Epsilon: 0.3095, Average Loss: 0.0427
2024-04-01 18:45:21,614 - Episode: 235, Total Reward: 0.0, Epsilon: 0.3079, Average Loss: 0.0088
2024-04-01 18:45:36,236 - Episode: 236, Total Reward: 0.0, Epsilon: 0.3064, Average Loss: 0.0061
2024-04-01 18:46:03,784 - Episode: 237, Total Reward: 0.0, Epsilon: 0.3048, Average Loss: 0.0107
2024-04-01 18:46:05,614 - Episode: 238, Total Reward: 6.0, Epsilon: 0.3033, Average Loss: 0.1892
2024-04-01 18:46:33,087 - Episode: 239, Total Reward: 0.0, Epsilon: 0.3018, Average Loss: 0.0456
